window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
25,2.2,0.05,0.02,0.03,60,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.2,0.05,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.2,0.07,0.02,0.03,90,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.07,0.02,0.03,60,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.05,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.05,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.0,0.07,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.2,0.05,0.02,0.03,60,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.2,0.05,0.02,0.03,60,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,2.2,0.07,0.02,0.03,90,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.07,0.02,0.03,90,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
25,1.8,0.07,0.02,0.03,30,6.001850425522527,1.060487728811872,1.0559890490596906,0.4741744284504657,1001,0.5324932042820266
20,2.0,0.05,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,1.8,0.05,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.07,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,1.8,0.05,0.02,0.03,90,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.0,0.07,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,1.8,0.07,0.02,0.03,90,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
20,2.2,0.07,0.02,0.03,30,6.369447988828334,0.6642644030228051,1.1064153221657576,0.4770566349731294,1022,0.11105674193992632
