window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
30,2.0,0.05,0.015,0.025,30,2.0821421875,1.2748306919087966,0.6829176971266601,0.4889502762430939,837,0.9333718433454665
30,1.8,0.03,0.015,0.03,90,2.3075921875,1.284889573406843,0.793448074212651,0.4634427173287277,852,0.8881655363005176
30,2.2,0.05,0.015,0.03,90,2.3075921875,1.284889573406843,0.793448074212651,0.4634427173287277,852,0.8881655363005176
30,1.8,0.05,0.02,0.03,60,2.0237234375,1.2455933600820974,0.7583076919605423,0.48895522388059703,879,0.8664395141018263
30,1.8,0.03,0.02,0.03,30,2.0237234375,1.2455933600820974,0.7583076919605423,0.48895522388059703,879,0.8664395141018263
15,2.0,0.03,0.015,0.025,30,1.468068359375,1.123923560996442,0.6523130701220524,0.4887611082070047,884,0.7977670259354157
15,2.2,0.03,0.015,0.025,90,1.468068359375,1.123923560996442,0.6523130701220524,0.4887611082070047,884,0.7977670259354157
15,1.8,0.03,0.015,0.025,60,1.468068359375,1.123923560996442,0.6523130701220524,0.4887611082070047,884,0.7977670259354157
15,2.2,0.05,0.015,0.025,90,1.468068359375,1.123923560996442,0.6523130701220524,0.4887611082070047,884,0.7977670259354157
15,2.0,0.05,0.015,0.025,30,1.468068359375,1.123923560996442,0.6523130701220524,0.4887611082070047,884,0.7977670259354157
15,1.8,0.07,0.02,0.03,30,-0.517412890625,1.2202890756388571,0.9746335920763091,0.47932011331444757,952,0.7329722796007025
15,2.2,0.07,0.02,0.03,90,-0.517412890625,1.2202890756388571,0.9746335920763091,0.47932011331444757,952,0.7329722796007025
15,2.0,0.03,0.02,0.03,90,-0.517412890625,1.2202890756388571,0.9746335920763091,0.47932011331444757,952,0.7329722796007025
15,1.8,0.07,0.02,0.03,30,-0.517412890625,1.2202890756388571,0.9746335920763091,0.47932011331444757,952,0.7329722796007025
15,2.0,0.03,0.02,0.03,90,-0.517412890625,1.2202890756388571,0.9746335920763091,0.47932011331444757,952,0.7329722796007025
15,2.2,0.07,0.02,0.025,60,1.003498046875,1.0164464632737094,0.7004016243161774,0.5141150922909881,931,0.6662456511156207
15,2.0,0.05,0.02,0.025,90,1.003498046875,1.0164464632737094,0.7004016243161774,0.5141150922909881,931,0.6662456511156207
15,2.2,0.03,0.02,0.025,30,1.003498046875,1.0164464632737094,0.7004016243161774,0.5141150922909881,931,0.6662456511156207
15,1.8,0.03,0.02,0.025,30,1.003498046875,1.0164464632737094,0.7004016243161774,0.5141150922909881,931,0.6662456511156207
15,2.2,0.07,0.02,0.025,90,1.003498046875,1.0164464632737094,0.7004016243161774,0.5141150922909881,931,0.6662456511156207
30,2.0,0.03,0.02,0.025,90,0.869495703125,0.9766260072460535,0.8214988223947847,0.5129087779690189,872,0.5658765960486611
30,2.0,0.05,0.02,0.025,90,0.869495703125,0.9766260072460535,0.8214988223947847,0.5129087779690189,872,0.5658765960486611
15,1.8,0.03,0.015,0.03,90,-0.764557421875,0.8907972818149509,1.110052351072549,0.4531079607415485,913,0.33577110627867635
15,2.2,0.05,0.015,0.03,90,-0.764557421875,0.8907972818149509,1.110052351072549,0.4531079607415485,913,0.33577110627867635
15,2.2,0.03,0.015,0.03,90,-0.764557421875,0.8907972818149509,1.110052351072549,0.4531079607415485,913,0.33577110627867635
20,2.0,0.03,0.015,0.025,60,-0.60321484375,1.0181220711014225,1.8128934709743028,0.47626666666666667,875,0.11167533561427112
20,2.2,0.07,0.015,0.025,90,-0.60321484375,1.0181220711014225,1.8128934709743028,0.47626666666666667,875,0.11167533561427112
20,2.2,0.07,0.015,0.025,60,-0.60321484375,1.0181220711014225,1.8128934709743028,0.47626666666666667,875,0.11167533561427112
25,2.0,0.05,0.02,0.03,60,-1.51359921875,1.1310734953743062,2.2176844115279795,0.47802850356294535,885,0.022231289610316507
25,2.2,0.03,0.02,0.03,60,-1.51359921875,1.1310734953743062,2.2176844115279795,0.47802850356294535,885,0.022231289610316507
25,2.2,0.03,0.02,0.03,60,-1.51359921875,1.1310734953743062,2.2176844115279795,0.47802850356294535,885,0.022231289610316507
20,2.0,0.07,0.015,0.03,60,-0.729226171875,0.2680650292474774,1.804012932086465,0.44969427459699834,896,-0.6339414367957552
20,2.0,0.07,0.015,0.03,90,-0.729226171875,0.2680650292474774,1.804012932086465,0.44969427459699834,896,-0.6339414367957552
20,1.8,0.05,0.015,0.03,30,-0.729226171875,0.2680650292474774,1.804012932086465,0.44969427459699834,896,-0.6339414367957552
20,2.0,0.03,0.015,0.03,30,-0.729226171875,0.2680650292474774,1.804012932086465,0.44969427459699834,896,-0.6339414367957552
25,2.2,0.03,0.02,0.025,90,-1.405905078125,0.05920885572635408,2.042812720530144,0.5045662100456622,881,-0.962197504538718
25,2.2,0.03,0.02,0.025,60,-1.405905078125,0.05920885572635408,2.042812720530144,0.5045662100456622,881,-0.962197504538718
25,2.2,0.03,0.02,0.025,90,-1.405905078125,0.05920885572635408,2.042812720530144,0.5045662100456622,881,-0.962197504538718
20,2.0,0.07,0.02,0.03,60,-0.577008984375,-0.2858621048113107,1.5573877532534195,0.47685185185185186,914,-1.0645559814380205
20,2.0,0.05,0.02,0.03,60,-0.577008984375,-0.2858621048113107,1.5573877532534195,0.47685185185185186,914,-1.0645559814380205
25,2.2,0.05,0.015,0.03,60,-1.23428046875,0.13501887585513303,2.6726577590331555,0.45413105413105415,862,-1.2013100036614448
25,2.0,0.07,0.015,0.03,60,-1.23428046875,0.13501887585513303,2.6726577590331555,0.45413105413105415,862,-1.2013100036614448
25,1.8,0.03,0.015,0.03,60,-1.23428046875,0.13501887585513303,2.6726577590331555,0.45413105413105415,862,-1.2013100036614448
25,2.2,0.03,0.015,0.03,60,-1.23428046875,0.13501887585513303,2.6726577590331555,0.45413105413105415,862,-1.2013100036614448
